Time (Unix),Temperatures(Celsius),Pressure(Hectopascals),Humidity,pm1,pm2.5,pm10
1630753354,21.9134765625,1004.4266559184429,49.099442459877295,0,2,3
1630753355,21.9083984375,1004.4069830262001,49.21386009439954,0,2,3
1630753356,21.8982421875,1004.411449486872,49.05921993582277,0,2,3
1630753357,21.8982421875,1004.4130721388809,49.1106991184376,0,2,3
1630753358,21.8880859375,1004.3835817161562,49.08767121408725,0,2,3
1630753359,21.8982421875,1004.4471478460674,48.99586858451152,0,2,3
1630753360,21.8779296875,1004.4241470330836,49.25960363217988,0,2,3
1630753361,21.8931640625,1004.4225244196272,49.213755838242726,0,2,3
1630753362,21.8830078125,1004.4503103220483,49.19062368878317,0,2,3
1630753363,21.8830078125,1004.4518145345762,49.230844370761254,0,2,3
1630753364,21.8830078125,1004.438750557114,49.23647074592971,0,2,3
1630753365,21.8830078125,1004.4207004748354,49.116120901137805,0,2,3
1630753366,21.8779296875,1004.4482846873424,49.167596163889726,0,2,3
1630753367,21.8626953125,1004.4448378521417,49.17332705315914,0,2,3
1630753368,21.8677734375,1004.4251652226538,49.20177301004835,0,2,3
1630753369,21.8677734375,1004.4446361156646,49.21896508249081,0,2,3
1630753370,21.8728515625,1004.4170523533262,49.28794280815981,0,2,3
1630753371,21.8626953125,1004.4154297796554,49.34524923538319,0,2,3
1630753372,21.8728515625,1004.4178677871996,49.230321901014264,0,2,3
1630753373,21.8626953125,1004.4446361156646,49.385150630116605,0,2,3
1630753374,21.8576171875,1004.4639050197271,49.26481018360896,0,2,3
1630753375,21.8576171875,1004.4340930011192,49.293147324347515,0,2,3
1630753376,21.8576171875,1004.4440302839271,49.39639857045791,0,2,3
1630753377,21.8626953125,1004.4377421382474,49.333365281319544,0,2,3
1630753378,21.8626953125,1004.462080368507,49.4994338209084,0,2,3
1630753379,21.8626953125,1004.4880411635556,49.45370054548274,0,2,3
1630753380,21.8677734375,1004.4117813754089,49.55705815762498,0,2,3
1630753382,21.8626953125,1004.4545733812058,49.7235575124397,0,2,3
1630753383,21.8728515625,1004.45781855808,49.66030790528743,0,2,3
1630753384,21.8728515625,1004.421920074728,49.71771744533472,0,2,3
1630753385,21.8830078125,1004.4778950023908,49.64355461259707,0,2,3
1630753386,21.8880859375,1004.4405745569969,49.81545889338551,0,2,3
1630753387,21.8830078125,1004.4489716414179,50.0506082607355,0,2,3
1630753388,21.9033203125,1004.3902731414777,49.861521841936586,0,2,3
1630753389,21.9083984375,1004.4378139224377,49.63836968720229,0,2,3
1630753390,21.9083984375,1004.4021149920956,49.62690841934776,0,2,3
1630753391,21.9134765625,1004.4232098107709,49.775901884328434,0,2,3
1630753392,21.9236328125,1004.4240120828119,49.627126231882905,0,2,3
1630753393,21.9185546875,1004.4138749246548,49.54116352880512,0,2,3
1630753394,21.9337890625,1004.4077847712199,49.587010574560246,0,2,3
1630753395,21.948828125,1004.413053293083,49.707575726211715,0,2,3
1630753396,21.948828125,1004.390534520563,49.74229067076465,0,2,3
1630753397,21.948828125,1004.4150759908896,49.47855153150776,0,2,3
1630753398,21.95390625,1004.4020937225938,49.381326237478504,0,2,3
1630753399,21.9640625,1004.435149007828,49.47886882800636,0,2,3
1630753400,21.979296875,1004.4276333632655,49.364766225599304,0,2,3
1630753401,21.979296875,1004.3935532481613,49.353302203719544,0,2,3
1630753402,21.969140625,1004.4079597784382,49.307550834258976,0,2,3
1630753403,21.984375,1004.4097818708284,49.204058510879406,0,2,3
1630753404,21.984375,1004.4456842926625,49.17560491665337,0,2,3
1630753405,21.984375,1004.4085571565976,49.18727699161462,0,2,3
1630753406,21.999609375,1004.411880975564,49.26763471693331,0,2,3
1630753407,22.0046875,1004.4022644673926,49.36518919846531,0,2,3
1630753408,22.01484375,1004.4374167668052,49.31964633769895,0,2,3
1630753409,22.025,1004.4142982753095,49.399794809673104,0,2,3
1630753410,22.040234375,1004.4313212058104,49.480367539464694,0,2,3
1630753411,22.025,1004.4522221554595,49.49172519858586,0,2,3
1630753412,22.030078125,1004.4163178389649,49.423043093693224,0,2,3
1630753413,22.03515625,1004.4167140197662,49.40584557129218,0,2,3
1630753414,22.0501953125,1004.4239974285076,49.257214358519334,0,2,3
1630753416,22.0654296875,1004.3931590467014,49.44098182213208,0,2,3
1630753417,22.0603515625,1004.3765336373522,49.469432726178574,0,2,3
1630753418,22.0603515625,1004.3978307981865,49.498096304866664,0,2,3
1630753419,22.0603515625,1004.3716645023234,49.26878090183873,0,2,3
1630753420,22.0603515625,1004.4045205530585,49.251481318595154,0,2,3
1630753421,22.0603515625,1004.4225719141571,49.22864911453089,0,2,3
1630753422,22.0603515625,1004.4177026550835,49.40647807273465,0,1,2
1630753423,22.0654296875,1004.4175051356516,49.5155089523475,0,1,2
1630753424,22.0755859375,1004.4209488277342,49.49268473292382,0,1,2
1630753425,22.0705078125,1004.4325079682561,49.458287174600805,0,1,2
1630753426,22.0806640625,1004.4116049325495,49.49831052898981,0,1,2
1630753427,22.0806640625,1004.3937507005979,49.59014258962762,0,1,2
1630753428,22.0755859375,1004.3969969240042,49.280770099444084,0,1,2
1630753429,22.0806640625,1004.4233611117644,49.441194697057085,0,1,2
1630753430,22.0806640625,1004.4118020878053,49.50436480071757,0,1,2
1630753431,22.0908203125,1004.4101789623085,49.4643401752872,0,1,2
1630753432,22.0857421875,1004.4168685556417,49.3840752405756,0,1,2
1630753433,22.0908203125,1004.4253782531367,49.38991432571528,0,1,2
1630753434,22.0908203125,1004.4038834465156,49.29244626504132,0,1,2
1630753435,22.0958984375,1004.4038834465156,49.28087468017154,0,1,2
1630753436,22.0908203125,1004.4249842509578,49.30943690938015,0,1,2
1630753437,22.0908203125,1004.3971939606729,49.40116907534407,0,1,2
1630753438,22.0857421875,1004.428230529539,49.44714070610396,0,1,2
1630753439,22.0908203125,1004.4330999478984,49.3093319913188,0,1,2
1630753440,22.0908203125,1004.4087528619505,49.492791753590616,0,1,2
1630753441,22.0958984375,1004.4121960868272,49.355408732769305,0,1,2
1630753442,22.0908203125,1004.4203118470505,49.34404735145358,0,1,2
1630753443,22.0908203125,1004.4006371698838,49.29828451386849,0,1,2
1630753444,22.0958984375,1004.3992108738495,49.25794079648123,0,1,2
1630753445,22.1009765625,1004.4398639865099,49.235110805172205,0,1,2
1630753446,22.0908203125,1004.3990140316656,49.21780612742827,0,1,2
1630753447,22.0908203125,1004.4168685556417,49.10896938680026,0,1,2
1630753448,22.1009765625,1004.4416099121714,49.24647379656933,0,1,2
1630753449,22.1009765625,1004.4055065849288,49.21801381914469,0,1,2
1630753451,22.0908203125,1004.409146600601,49.097399274999226,0,1,2
1630753452,22.0958984375,1004.4332970667871,49.10323557466805,0,2,3
1630753453,22.0958984375,1004.4220090234152,49.20644271231223,0,2,3
1630753454,22.0857421875,1004.4528494191545,49.06309861875823,0,2,3
1630753455,22.0958984375,1004.4008340252443,49.10886677815619,0,2,3
1630753456,22.1060546875,1004.4156392608354,49.02296118862587,0,2,3
1630753457,22.1009765625,1004.4123929305882,49.06299653326139,0,2,3
1630753458,22.1060546875,1004.384602514221,49.0114932643431,0,2,3
1630753459,22.1009765625,1004.4366176289986,49.189448757472555,0,2,3
1630753460,22.0908203125,1004.4124665934958,49.01743032477029,0,2,3
1630753461,22.1009765625,1004.4090236006491,49.1778777604327,0,2,3
1630753462,22.1060546875,1004.4349944503406,49.09176792136958,0,2,3
1630753463,22.1009765625,1004.4025308908259,49.05152887525979,0,2,3
1630753464,22.0958984375,1004.4366176289986,49.0057592876847,0,2,3
1630753465,22.1009765625,1004.4010307767702,49.05746673889643,0,2,3
1630753466,22.1060546875,1004.3894719668457,49.02296118862587,0,2,3
1630753467,22.1009765625,1004.4270014187476,48.98282328427097,0,2,3
1630753468,22.0908203125,1004.4090236006491,48.971254185336164,0,2,3
1630753469,22.1009765625,1004.4171394893906,49.04016300246495,0,2,3
1630753470,22.1009765625,1004.4107697655622,49.00002530134828,0,2,3
1630753471,22.0908203125,1004.4105729349775,49.06883249863652,0,2,3
1630753472,22.0958984375,1004.4512262398466,49.137741227487325,0,2,3
1630753473,22.0958984375,1004.4171394893906,49.143372056355325,0,2,3
1630753474,22.1009765625,1004.4188855913426,48.94258419352557,0,2,3
1630753475,22.0958984375,1004.3961612832517,49.131904538549016,0,2,3
1630753476,22.0958984375,1004.4270014187476,49.034429074196595,0,2,3
1630753477,22.1009765625,1004.3923245861317,49.02296118862587,0,2,3
1630753478,22.0857421875,1004.4055065849288,49.14900273435518,0,2,3
1630753479,22.0857421875,1004.4105729349775,48.94831821124327,0,2,3
1630753480,22.0958984375,1004.3990140316656,49.01702409624457,0,2,3
1630753481,22.0908203125,1004.4266073902158,49.0687303477455,0,2,3
1630753482,22.0908203125,1004.4345258515854,49.17183401520145,0,2,3
1630753483,22.0755859375,1004.4217379726364,49.022656274207634,0,2,3
1630753485,22.0755859375,1004.4065383762302,49.137020532551524,0,2,3
1630753486,22.0755859375,1004.4179000706946,49.028186566534565,0,2,3
1630753487,22.0755859375,1004.4211462696978,49.10835357881856,0,2,3
1630753488,22.0654296875,1004.4422465695549,49.033920177503525,0,3,4
1630753489,22.0603515625,1004.4473134200426,49.01098567556626,0,3,4
1630753490,22.0705078125,1004.4079641386913,49.085522240763474,1,3,4
1630753491,22.0654296875,1004.4144564826929,49.01098567556626,1,3,4
1630753492,22.0603515625,1004.4047179670804,49.171420557700536,1,3,4
1630753493,22.0603515625,1004.3899129026125,49.079788716886654,1,3,4
