Time (Unix),Temperatures(Celsius),Pressure(Hectopascals),Humidity,pm1,pm2.5,pm10
1633054338,23.6875,1002.2085764710071,29.184083935631843,0,0,0
1633054339,23.682421875,1002.1857956089469,29.137522753752382,0,0,0
1633054340,23.672265625,1002.1773682609587,29.11488570715682,0,0,0
1633054341,23.6671875,1002.2001487493233,29.13803734452964,0,0,0
1633054342,23.672265625,1002.1886125897743,29.24787811750377,0,0,0
1633054343,23.651953125,1002.1735300979849,29.271283332773553,0,0,0
1633054344,23.646875,1002.183465087539,29.196299603860293,0,0,0
1633054345,23.63671875,1002.1945617927781,29.225492636268548,0,0,0
1633054346,23.631640625,1002.1487106418074,29.19681125484616,0,0,0
1633054347,23.61640625,1002.1956014075777,29.13919456125327,0,0,0
1633054348,23.621484375,1002.1822909883273,29.12196136013333,0,0,0
1633054349,23.59609375,1002.1871720086841,29.26663975039089,0,0,0
1633054350,23.601171875,1002.1771154763287,29.17442568359655,0,0,0
1633054351,23.5912109375,1002.2127613618197,29.267143046825602,0,0,0
1633054352,23.5708984375,1002.1617351892852,29.256205179493122,0,0,0
1633054353,23.5759765625,1002.1892446986582,29.354447272683014,0,0,0
1633054354,23.5759765625,1002.1564108306411,29.626025842983267,0,0,0
1633054355,23.5658203125,1002.1777083453223,29.771280999776938,0,0,0
1633054356,23.5556640625,1002.1595164702405,29.817685417755513,0,0,0
1633054357,23.5658203125,1002.1858427857104,29.783094122975534,0,0,0
1633054358,23.5658203125,1002.1871731138095,29.70173220669688,0,0,0
1633054359,23.5607421875,1002.1760814574404,29.65581394715457,0,0,0
1633054360,23.5505859375,1002.2115760502759,29.54613387494984,0,0,0
1633054361,23.5404296875,1002.1675241883063,29.494187212873,0,0,0
1633054362,23.5353515625,1002.1867484552306,29.361240669936155,0,0,0
1633054363,23.5404296875,1002.165600105604,29.511792342585178,0,0,0
1633054364,23.5302734375,1002.1607197187955,29.43091966433507,0,0,0
1633054365,23.5302734375,1002.1555418117331,29.26300759015855,0,0,0
1633054367,23.5201171875,1002.1602731619912,29.361492330542724,0,0,0
1633054368,23.5251953125,1002.1587953497531,29.344261291002983,0,0,0
1633054369,23.5048828125,1002.1667801863468,29.45418655333853,0,0,0
1633054370,23.5048828125,1002.1552438724883,29.309673719290902,0,0,0
1633054371,23.4998046875,1002.1502145580702,29.535553292126608,0,0,0
1633054372,23.4998046875,1002.176092831188,29.321745059314072,0,0,0
1633054373,23.4947265625,1002.1515427732228,29.3912938998963,0,0,0
1633054374,23.4947265625,1002.1562734287564,29.4954252082799,0,0,0
1633054375,23.484765625,1002.1707639639633,29.48964021837414,0,0,0
1633054376,23.48984375,1002.1805240290757,29.46674925272447,0,0,0
1633054377,23.484765625,1002.1740173187396,29.449394504626092,0,0,0
1633054378,23.4796875,1002.1808234360628,29.443734363709545,0,0,0
1633054379,23.474609375,1002.1525711402314,29.65186111213503,0,0,0
1633054380,23.464453125,1002.1540479318908,29.316591013630283,0,0,0
1633054381,23.46953125,1002.1701642113896,29.443983921488694,0,0,0
1633054382,23.464453125,1002.1503445335832,29.594383919887196,0,0,0
1633054383,23.459375,1002.1766707102922,29.432664198698898,0,0,0
1633054384,23.459375,1002.1584775216396,29.5657080920401,0,0,0
1633054385,23.464453125,1002.1503445335832,29.65247307337073,0,0,0
1633054386,23.464453125,1002.1602543445051,29.745019971882453,0,0,0
1633054387,23.464453125,1002.1339284436491,29.69850313946356,0,0,0
1633054388,23.459375,1002.1438381443128,29.56583144509902,0,0,0
1633054389,23.433984375,1002.2038885203015,29.519928005711115,0,0,0
1633054390,23.4390625,1002.2069906174884,29.271197612317135,0,1,1
1633054391,23.433984375,1002.154790423273,29.479438238254648,0,1,1
1633054392,23.42890625,1002.1533145847051,29.456425582135545,0,1,1
1633054393,23.444140625,1002.1808149477007,29.647300839699138,0,1,1
1633054394,23.423828125,1002.1431031563012,29.635855451038392,0,1,1
1633054395,23.42890625,1002.1774108852994,29.566571343607148,0,1,1
1633054396,23.42890625,1002.1723802646931,29.55488001744154,0,1,2
1633054397,23.40859375,1002.1689761124798,29.520423304440538,0,1,2
1633054398,23.40859375,1002.1590659892905,29.56115740303807,0,1,2
1633054399,23.3984375,1002.1682188487098,29.399208492669413,0,1,2
1633054400,23.393359375,1002.1387916371816,29.498026863518497,0,1,2
1633054402,23.3833984375,1002.1550557707736,29.451882294847902,0,1,2
1633054403,23.3783203125,1002.1645104604693,29.573459091017092,0,1,2
1633054404,23.3783203125,1002.189058430304,29.556109028590093,0,1,2
1633054405,23.3783203125,1002.1646624095295,29.66586920580255,0,1,2
1633054406,23.3732421875,1002.1612576851717,29.544542271635493,0,1,2
1633054407,23.3681640625,1002.1744208160774,29.74141423727952,0,1,2
1633054408,23.3681640625,1002.1689330309505,29.61997066664626,0,1,2
1633054409,23.3580078125,1002.1786911223187,29.59708372936869,0,1,2
1633054410,23.3580078125,1002.1575485939895,29.66094069765391,0,1,2
1633054411,23.3630859375,1002.1639016190005,29.625998787772296,0,1,2
1633054412,23.3478515625,1002.1735070793568,29.51649145823588,0,1,2
1633054413,23.3427734375,1002.1897703046062,29.625998787772296,0,1,2
1633054414,23.3427734375,1002.1507521483446,29.874897512013018,0,1,1
1633054415,23.3529296875,1002.1556175391187,29.666601480330804,0,1,1
1633054416,23.3529296875,1002.1606489491538,29.620215795557773,0,1,1
1633054417,23.3529296875,1002.1541436102438,29.81092902307124,0,1,1
1633054418,23.3173828125,1002.1522257523814,29.58625515467893,0,1,1
1633054419,23.3072265625,1002.1483614825321,29.598188672580754,0,1,1
1633054420,23.2970703125,1002.1412433988241,29.378699356101194,0,1,1
1633054421,23.3021484375,1002.1724480568605,29.517480829331735,0,1,1
1633054422,23.2919921875,1002.1736131251611,29.569763752892793,0,1,1
1633054423,23.3021484375,1002.1362113563997,29.51194099350755,0,0,0
1633054424,23.276953125,1002.1718330528595,29.46027244249823,0,0,0
1633054425,23.266796875,1002.188094569753,29.541469085838646,0,0,0
1633054426,23.271875,1002.15820759017,29.419921405132136,0,0,0
1633054427,23.26171875,1002.137068320154,29.62831946372957,0,0,0
1633054428,23.26171875,1002.1694358616792,29.52978174643718,0,0,0
1633054429,23.256640625,1002.1609964201175,29.645786704936075,0,0,0
1633054430,23.2515625,1002.1595249082006,29.541715648960615,0,0,0
1633054431,23.2515625,1002.1774117021789,29.553525511931774,0,0,0
1633054432,23.24140625,1002.1431097783035,29.57665207864262,0,0,0
1633054433,23.24140625,1002.1463618944099,29.65759383637419,0,0,0
1633054434,23.24140625,1002.123606901464,29.848497317516713,0,0,0
1633054435,23.24140625,1002.1512494440635,29.715529470754003,0,0,0
1633054437,23.24140625,1002.1478333936096,29.698185459175427,0,0,0
1633054438,23.246484375,1002.1707527735244,29.790806232770652,0,0,0
1633054439,23.23125,1002.1626316729657,29.92388850828791,0,0,0
1633054440,23.236328125,1002.1364604803389,29.906545944145567,0,0,0
1633054441,23.24140625,1002.1561275417731,29.91208881639701,0,0,0
1633054442,23.23125,1002.1478333936096,29.95255552100207,0,0,0
1633054443,23.236328125,1002.1349891226043,29.987240888414274,0,0,0
1633054444,23.236328125,1002.1366151544568,29.94689319690561,0,0,0
1633054445,23.23125,1002.1479973792498,30.322629024496955,0,0,0
1633054446,23.24140625,1002.1463713469409,29.95255552100207,0,0,0
1633054447,23.246484375,1002.1463713469409,30.045049055861,0,0,0
1633054448,23.24140625,1002.1595249082006,30.01024638460334,0,0,0
1633054449,23.246484375,1002.1496140107773,29.93509395871164,0,0,0
1633054450,23.2515625,1002.1185742785378,29.93509395871164,0,0,0
1633054451,23.2515625,1002.1333630908172,30.120081588141456,0,0,0
1633054452,23.246484375,1002.1676552681215,29.969306391547313,0,0,0
1633054453,23.2515625,1002.154646693031,29.89993098823001,0,0,0
1633054454,23.26171875,1002.1840706328607,29.900050174167752,0,0,0
1633054455,23.256640625,1002.1629315206278,30.03313459979252,0,0,0
1633054456,23.2515625,1002.1531750110076,30.073718444136198,0,0,0
1633054457,23.246484375,1002.1663380815731,29.82501280130289,0,0,0
1633054458,23.26171875,1002.1843795994724,29.778520661287065,0,0,0
1633054459,23.266796875,1002.148605143731,29.518094093048543,0,0,0
1633054460,23.276953125,1002.1617681751428,29.737686422547085,0,0,0
1633054461,23.271875,1002.1682726741041,29.731904604855842,0,0,0
1633054462,23.266796875,1002.155109587881,29.639271994390132,0,0,0
1633054463,23.276953125,1002.1829078005829,29.63361221544857,0,0,0
1633054464,23.271875,1002.1455069323061,29.621925817469165,0,0,0
1633054465,23.28203125,1002.1276195727202,29.67998953846517,0,0,0
1633054466,23.271875,1002.1585159260536,29.42545434390654,0,0,0
1633054467,23.28203125,1002.1635483505603,29.523876204591012,0,0,0
1633054468,23.276953125,1002.1453529220473,29.494965549583103,0,0,0
1633054469,23.271875,1002.1632401445364,29.286675424104452,0,0,0
1633054470,23.26171875,1002.1635483505603,29.57591477064317,0,0,0
1633054472,23.271875,1002.1894123029363,29.477619039823672,0,0,0
1633054473,23.271875,1002.1700529025063,29.361973403629396,0,0,0
1633054474,23.276953125,1002.1404745900112,29.529658306403924,0,0,0
1633054475,23.271875,1002.1829078005829,29.52978174643718,0,0,0
1633054476,23.276953125,1002.1598336883202,29.593260784195202,0,0,0
1633054477,23.26171875,1002.1795012627394,29.512435610261473,0,0,0
1633054478,23.26171875,1002.1598336883202,29.48930729248318,0,0,0
1633054479,23.266796875,1002.1468249049452,29.50677723957784,0,0,0
1633054480,23.256640625,1002.1843795994724,29.454987361135437,0,0,0
1633054481,23.256640625,1002.1871681385845,29.414638132247585,0,0,0
1633054482,23.256640625,1002.161305435528,29.506900923275744,0,0,0
1633054483,23.2515625,1002.172378832654,29.495708414178875,0,0,0
1633054484,23.246484375,1002.1512400690586,29.466799500493977,0,0,0
1633054485,23.256640625,1002.1496140107773,29.657715758345297,0,0,0
1633054486,23.2515625,1002.1725334848566,29.541838914818257,0,0,0
1633054487,23.2515625,1002.1757856296728,29.52461708465814,0,0,0
1633054488,23.2515625,1002.1658745965274,29.62278241579451,0,0,0
1633054489,23.246484375,1002.1559636194393,29.564965823951844,0,0,0
1633054490,23.256640625,1002.1513945499107,29.64024933451886,0,0,0
1633054491,23.2515625,1002.1561182442946,29.726728680361756,0,0,0
1633054492,23.2515625,1002.1627770519732,29.77298038162497,0,0,0
1633054493,23.24140625,1002.172378832654,29.703724009995096,0,0,0
1633054494,23.24140625,1002.1626224788555,29.738896643848584,0,0,0
1633054495,23.236328125,1002.1998668670974,29.663619018719757,0,0,0
1633054496,23.23125,1002.1395577129452,29.58267924928641,0,0,0
1633054497,23.23125,1002.1639478050934,29.548236498201483,0,0,0
1633054498,23.236328125,1002.150784752473,29.628930779572226,0,0,0
1633054499,23.23125,1002.1540367384632,29.767922913125453,0,0,0
1633054500,23.216015625,1002.1655738117583,29.657837669847954,0,0,0
1633054501,23.216015625,1002.1621667045802,29.68144948997951,0,0,0
1633054502,23.226171875,1002.1537263691024,29.74504045422555,0,0,0
1633054503,23.22109375,1002.1733933692577,29.721795461357374,0,0,0
1633054504,23.216015625,1002.1685154275641,29.687230535363618,0,1,1
1633054505,23.20078125,1002.1438153078198,29.73384151474313,0,1,1
1633054507,23.20078125,1002.1371561818527,29.59485522876038,0,1,2
1633054508,23.195703125,1002.1651081375936,29.768405343837035,0,1,2
1633054509,23.205859375,1002.1565118861912,29.69313303331476,0,1,2
1633054510,23.185546875,1002.1516341046215,29.77442249669228,0,1,2
1633054511,23.190625,1002.1251526744303,29.79766517955214,0,1,2
1633054512,23.190625,1002.1365338815776,29.92495319690568,0,1,2
1633054513,23.190625,1002.1090493202688,29.84968953365196,0,1,2
1633054514,23.18046875,1002.1496968165335,29.872691845460484,0,1,2
1633054515,23.195703125,1002.1579821193106,29.89015237552963,0,1,1
1633054516,23.1755859375,1002.1643299251668,29.815126739838345,0,0,0
1633054517,23.1755859375,1002.1393177548483,29.688319243687854,0,0,0
1633054518,23.1603515625,1002.1583586151189,29.55561227426081,0,0,0
1633054519,23.1603515625,1002.1633926241034,29.775386162258716,0,0,0
1633054520,23.1603515625,1002.1290940673878,29.786946349759887,0,0,0
1633054521,23.1552734375,1002.1767122658094,29.81006660807134,0,0,0
1633054522,23.1552734375,1002.1468214002405,30.029583790491778,0,0,0
1633054523,23.1552734375,1002.1585151578868,29.87352721897498,0,0,0
1633054524,23.1552734375,1002.1489165864845,29.76984699791448,0,0,0
1633054525,23.1501953125,1002.1304069244034,29.584882629958603,0,0,0
1633054526,23.1451171875,1002.1744599273387,29.71204670254586,0,0,0
1633054527,23.1349609375,1002.1824319601907,29.764187534569718,0,0,0
1633054528,23.1349609375,1002.1660217388826,29.671585917221943,0,0,0
1633054529,23.1197265625,1002.1935019341737,29.683510504097207,0,0,0
1633054530,23.1248046875,1002.1512329328812,29.729749619702897,0,0,0
1633054531,23.1095703125,1002.2034138621103,29.834024738852094,0,0,0
1633054532,23.1197265625,1002.1722100372825,29.68953311886849,0,0,0
1633054533,23.1095703125,1002.1800233998417,29.66087737652758,0,0,0
1633054534,23.0994140625,1002.2008414095253,29.66099901625362,0,0,0
1633054535,23.0994140625,1002.1728891392913,29.736491102212156,0,0,0
1633054536,23.0892578125,1002.1563166463122,29.53433220278932,0,0,0
1633054537,23.0841796875,1002.1808591327093,29.568886901273046,0,0,0
1633054538,23.07421875,1002.16281909328,29.60946602981644,0,0,0
1633054539,23.07421875,1002.2120628315878,29.517116635482683,0,0,0
1633054541,23.0791015625,1002.1626608289976,29.70783653721355,0,0,0
1633054542,23.07421875,1002.1969569569742,29.62114698511474,0,0,0
1633054543,23.058984375,1002.180542418558,29.650165455111626,0,0,0
1633054544,23.0640625,1002.1953313437655,29.731315701108155,0,0,0
1633054545,23.058984375,1002.1719387660295,29.708320667081765,0,0,0
1633054546,23.048828125,1002.1799077378381,29.75455208400582,0,0,0
1633054547,23.038671875,1002.1649600909774,29.63933774395787,0,0,0
1633054548,23.038671875,1002.1729286034332,29.691589644298443,0,0,0
1633054549,23.03359375,1002.1844663325949,29.633802513956894,0,0,0
1633054550,23.038671875,1002.1860920876462,29.67401087421082,0,0,0
1633054551,23.028515625,1002.1860920876462,29.6566743528215,0,0,0
1633054552,23.038671875,1002.1631755632676,29.85928606056217,0,0,0
1633054553,23.01328125,1002.1906495892931,29.795484057433708,0,0,0
1633054554,23.008203125,1002.1808967789434,29.882518207940763,0,0,0
1633054555,23.0234375,1002.1794307621452,29.818957294096002,0,0,0
1633054556,23.01328125,1002.190809132916,29.766711460763236,0,0,0
1633054557,23.018359375,1002.2002426749442,29.85374630876966,0,0,0
1633054558,23.003125,1002.1937408522714,29.830752989036604,0,0,0
1633054559,22.998046875,1002.1708248869775,29.71530855868791,0,0,0
1633054560,23.008203125,1002.1836686167002,29.686295786298217,0,0,0
1633054561,22.998046875,1002.1739160451485,29.784647397236586,0,0,0
1633054562,23.01328125,1002.1950466198093,29.871318977564787,0,0,0
1633054563,23.003125,1002.1950466198093,29.94631437811051,0,0,0
1633054564,23.003125,1002.2033337289264,29.790305584506207,0,0,0
1633054565,22.998046875,1002.1934211905982,29.95787030322108,0,0,0
1633054566,22.998046875,1002.2017082862097,29.975086237768693,0,0,0
1633054567,23.003125,1002.2078899498862,29.854342549387596,0,0,0
1633054568,22.99296875,1002.191475708794,29.75009859150581,0,0,0
1633054569,22.998046875,1002.1963519173498,29.92367620832736,0,0,0
1633054570,22.987890625,1002.1880647469484,29.715671033699184,0,0,0
1633054571,22.987890625,1002.1734362445894,29.981453188557314,0,0,0
1633054572,22.99296875,1002.1932612032563,29.91766144699907,0,0,0
1633054573,22.977734375,1002.1783124114557,29.894668589583226,0,0,0
1633054574,22.977734375,1002.1849740982987,29.900565144155177,0,0,0
1633054576,22.987890625,1002.1831885789089,29.900679267073155,0,0,0
1633054577,22.99296875,1002.1617383200085,29.825213985632537,0,0,0
1633054578,22.987890625,1002.1945663052469,29.91789845686004,0,0,0
1633054579,22.977734375,1002.1700253511831,29.860354116325173,0,0,0
1633054580,22.97265625,1002.1729555050732,29.82580712569067,0,0,0
1633054581,22.9677734375,1002.1695443777736,29.744797697622104,0,0,0
1633054582,22.97265625,1002.1778315533243,29.814132015246276,0,0,0
1633054583,22.977734375,1002.1599527126048,29.704593854014586,0,0,0
1633054584,22.9828125,1002.186118757978,29.82580712569067,0,0,0
1633054585,22.9626953125,1002.1823864293895,29.681603520400518,0,0,0
1633054586,22.9626953125,1002.1706877620038,29.427493806304433,0,0,0
1633054587,22.9576171875,1002.1576853917971,29.577356357783607,0,0,0
1633054588,22.9373046875,1002.176867020472,29.52018953998848,0,0,0
1633054589,22.9423828125,1002.1310378663574,29.595667718934045,0,0,0
1633054590,22.9373046875,1002.1537912643189,29.514780711050935,0,0,0
1633054591,22.9322265625,1002.1568805797743,29.318583404355937,0,0,0
1633054592,22.9220703125,1002.1404632828155,29.50347153174755,0,0,0
1633054593,22.9220703125,1002.146964045133,29.399721786657476,0,0,0
1633054594,22.9119140625,1002.1433905970044,29.48663188649661,0,0,0
1633054595,22.9068359375,1002.1742687289686,29.423080304816125,0,0,0
1633054596,22.9017578125,1002.1854828562749,29.417550951911622,0,0,0
1633054597,22.8865234375,1002.1851584784232,29.377358288686633,0,0,0
1633054598,22.8712890625,1002.1700453506465,29.48736662456855,0,0,0
1633054599,22.8712890625,1002.1601323738181,29.66656914805414,0,0,0
1633054600,22.861328125,1002.1859707695157,29.545380912738292,0,0,0
1633054601,22.85625,1002.1858078896508,29.534072723835912,0,0,0
1633054602,22.851171875,1002.1643565494913,29.44201651815568,0,0,0
1633054603,22.8359375,1002.1750786124635,29.615674662197268,0,0,0
1633054604,22.82578125,1002.1849835975081,29.679452938865793,0,0,0
1633054605,22.820703125,1002.1701954056116,29.690763058688535,0,0,0
1633054606,22.810546875,1002.2075690859099,29.54648328349183,0,0,0
